channelId,channelName,assignedLabel,method,topScore,secondScore,margin,description
UCXnFys9ZXBE0uyDhKHUi-dA,Dr. Andrea Furlan,Health & Medicine,scored,4.6,0,4.6,"I am a physician, scientist and professor of Medicine in Toronto, Ontario, Canada. 
2022 Toronto's Top Doctor in Pain Management https://streetsoftoronto.com/top-doctors/

This Youtube Channel is for education about the causes, prevention, treatment and management of chronic pain. My specialty is Physical Medicine & Rehabilitation (Physiatry). I did my medical school at the ""Universidade de Sao Paulo (USP)"" in Brazil, and I completed my Ph.D. at the University of Toronto, Canada

Check my scientific publications here: http://bit.ly/Publications_DrFurlan

Disclaimer: Information on this Youtube channel should not be considered as a substitute for advice from a healthcare professional. This Youtube channel is not intended to provide diagnosis, treatment or medical advice. Content provided on this Youtube channel is for informational purposes only. Please consult with a physician or other healthcare professional regarding any medical or health-related diagnosis or treatment options."
UCFAsatVhnrL8j7NXVWvK23A,Dr. Leo,Health & Medicine,scored,4.6,0,4.6,"Welcome to my channel, where you can watch educational videos on the topics of weight loss and healthy lifestyle.

I achieved my Bachelor in Bioengineering in 2015 at the Norwegian University of Science and Technology, and my Medical Degree in 2019 at the Royal College of Surgeons in Ireland

You can also connect with me on TikTok, Instagram, Facebook @DrLeonardoVenaas"
UCSsAoV6KrfZZ71Kkwb_GWVA,Dr. Susan Hardwick-Smith,Health & Medicine,scored,4.6,0,4.6,"Meet Dr. Susan, a renowned Board-Certified Gynecologist and Certified Menopause Practitioner through the Menopause Society (former NAMS), focused on hormone optimization, sexual wellness, and longevity. She's the pioneering force behind the Complete Midlife Wellness Center in Houston, TX, and the best-selling author of ""Sexually Woke."" Tune into her engaging podcast, ""Empowering Midlife Wellness,"" for insightful conversations.

Boasting numerous accolades, including the Texas Super Doctor award and being consistently rated among Houston's top gynecologists, Dr. Susan combines her medical expertise with her passion as an ICF-certified life and leadership coach. Outside the clinic, she's a fitness enthusiast, marathon runner, Ironman triathlete, and mother of three young adults. Join her YouTube channel for empowering wellness strategies designed for midlife and beyond."
UCKqf_mRynhJ_o0oGOH4VNvg,"Marla Heller, MS, RD, Mediterranean & DASH expert",Health & Medicine,scored,1.6,0,1.6,"Marla Heller is a DASH diet expert and the NY Times bestselling author of 5 DASH diet books. Marla's Mission is making the DASH diet easy to understand and easy to follow. The DASH diet is based on the National Institutes of Health research, Dietary Approaches to Stop Hypertension. It is unaffiliated with the seasoning mixes. The DASH diet has been proven to lower blood pressure as well as the first-line hypertension medications, in as little as 14 days. Additional benefits include improving blood lipids (cholesterol and triglycerides). It is associated with lower risk for heart attack, stroke, heart failure, type 2 diabetes, and certain types of cancer. It is also recommended for managing metabolic syndrome through lifestyle changes."
UC00LJoYxVb0T8e5miMBl0EQ,Southwestern Health Resources,Health & Medicine,scored,1.6,0,1.6,"Southwestern Health Resources (SWHR) is a national leader in population-based healthcare. Combining the strengths of UT Southwestern Medical Center and Texas Health Resources, we are an integrated, patient-centered network of academic and community physicians, researchers, hospitals and ambulatory facilities that provides the right care at the right place at the right time. We partner with physicians to create a new model of value-based, high-quality, data-driven patient care for everyone in the communities we serve."
UCa09am-cOsC-FSgr_nLkFFA,ZOE,Health & Medicine,scored,1.6,0,1.6,Hit subscribe for the best science-led health & nutrition content
UCe0TLA0EsQbE-MjuHXevj2A,ATHLEAN-X™,Health Brands,scored,4.800000000000001,4.6,0.20000000000000107,"Welcome to ATHLEAN-X™ on YouTube!  This is where you can find all the latest FREE workouts, nutrition and training advice to get you on your way to a healthy, leaner,  more muscular, athletic body by training like an athlete.

Learn from the physical therapist and strength coach Jeff Cavaliere, exactly what he does with his professional athlete and celebrity clients.  Put the science back in strength to build muscle, keep your muscles and joints healthy and to improve your overall athleticism.  

Subscribe for free weekly workouts.

If you want to look like an athlete...you've got to train like an athlete!  Now you can with the ATHLEAN-X™ workouts here on YouTube!

Send Pro Athlete / Celebrity Training Requests to:  mediarelations@athleanx.com

Rules of Conduct: This channel is for those looking to learn. Period. No racism/hate speech. No inciting/spreading drama. No advertising or self-promotion of any kind."
UCnAGH-jp4YXl30rir1BPrxA,Keto Recipes,Health Brands,scored,4.800000000000001,4.6,0.20000000000000107,"Dr. Eric Berg is a chiropractor who has 30 years of experience in healthcare and specializes in healthy ketosis and intermittent fasting. You may know Dr. Berg from his popular YouTube channel (with over 13M subscribers) where he breaks down complex health topics into easy-to-understand, actionable information. Now, Dr. Berg is taking his knowledge of health and weight loss and is applying it to the kitchen. Along with his wife Karen, Dr. Berg is going to share delicious keto recipes that will help you and your family get healthy, lose weight, and feel great. With keto-friendly recipes coming at you daily, you’ll never have to wonder what to cook again. These incredible recipes help make living the keto lifestyle easier and tastier than ever before!

Subscribe and Look out for our daily keto recipes on this channel. For more information on how to get healthy and lose weight, check out Dr. Berg’s other channel Dr. Eric Berg DC, or our website www.drberg.com."
UCC4vs_6IdURyXrwYa74k-jw,Blues Lounge,Music & Musicians,scored,8,0,8,"Blues Lounge channel is official music channel for a band performing under one alias - Brian Grey. The band first formed in late 2019 consisting of little known musicians and had major success releasing jazz albums for online steaming platforms, as an independent artist. In early 2021, the band had a guitar player joining them, allowing to further expand into different genres, creating Blues Lounge - Brian Grey. Blues genre being a natural next project, having similar historical heritage to jazz. As of beginning of 2022 the band has released 6 full length albums and 1 EP.

Blues Lounge is always striving to stay modern with their style of play, best described as a fusion between instrumental blues, jazz and rock music."
UCxNZMlrLOGO88BnFwNYgEEA,Bobby Bass,Music & Musicians,scored,23,0,23,"Hey! I'm Bobby Bass, a musician who's passionate about music and loves to create unique and creative arrangements. I'm grateful to be a part of several music groups, including ""The Bass Gang"", ""The Wellermen,"" and ""Pitch Slapped"", and I'm always excited to share my music with my viewers. My bass voice is just one of the many instruments I use to bring my music to life, and I'm grateful for the opportunity to share my love of music with others."
UCAG3VrzHOmnNjrDeOpcZfFQ,Brooke C,Music & Musicians,scored,8,0,8,"Playing along to some of my favorite songs on here! Thanks for stopping by! Don’t forget to subscribe to see more drum covers!
Add me on Instagram!! @rockangel_
.

Proudly use and endorse…

Meinl Cymbals 
Pearl Drums 
Evans Drumheads 
Vater Drumsticks
Humes and Berg Drum Cases
.

Try Drumeo FREE for 30 days!

https://drumeo.pxf.io/c/5010867/1928448/14652"
UCoUM-UJ7rirJYP8CQ0EIaHA,Bruno Mars,Music & Musicians,scored,8,0,8,"The official YouTube channel of Bruno Mars. 

Subscribe for the latest official music videos, live performances, official audio, and more: https://Atlantic.lnk.to/BMsubscribe
 
15x GRAMMY Award winner and 27x GRAMMY Award nominee Bruno Mars is a celebrated singer, songwriter, producer, and musician with iconic hits like ""The Lazy Song"", ""That's What I Like"", ""Just The Way You Are"", ""24K Magic"", ""Locked Out Of Heaven"", and ""When I Was Your Man"". His legendary body of work also includes blockbuster albums such as Doo-Wops & Hooligans, Unorthodox Jukebox, and 24K Magic, as well as era-defining collaborations like ""Uptown Funk"" with Mark Ronson, ""Finesse"" with Cardi B, and ""Nothin' On You"" with B.o.B. Forever classic, yet supremely innovative, Bruno continues to redefine music, style, and popular culture, pushing the boundaries of pop, R&B, funk, soul, hip-hop, and dance, and remains as influential as ever."
UCMJecdKUslHToOEpeuRGwXg,Candyrat Records,Music & Musicians,scored,15,0,15,Candyrat features extraordinary Guitarists and Composers.
UC_hOdGU7CK_jfckv2C6kmFA,Chill Guitar Music,Music & Musicians,scored,23,0,23,"🎸 Chill Guitar Music is your go-to destination for smooth jazz, chillhop, and jazzhop, featuring relaxing guitar solos by the talented Sebastien Zunino. 
🎶 Every track is crafted to bring you peaceful, feel-good vibes—perfect for studying, working, or simply unwinding after a long day. ✨

Our music combines soothing guitar melodies with mellow beats to create the ultimate chill atmosphere. Whether you're looking for background music, something to relax to, or just want to vibe to smooth jazz guitar, this is the place for you! 🌙

Expect: 
🎧 Jazzhop & chillhop beats with soulful guitar solos 
🎵 Smooth jazz guitar improvisations 
🌿 Calming, instrumental music to relax your mind

Subscribe and let the music elevate your mood! 🎶💫
#smoothjazz #Chillhop #JazzGuitar #RelaxingMusic

All the music & the hard work from this channel are dedicated to Lilou DelaLune."
UCKvKjZ3l9azWz4F49q2R3tQ,Coffee Relaxing Jazz,Music & Musicians,scored,23,0,23,All music in this video and on this channel is original music by Coffee Relaxing Jazz.
UCtkcJMyK1F46NJ5WjX7hBSw,Dead Wax,Music & Musicians,scored,8,1.6,6.4,"Musicians nerding out to great music.
Hosts Jack Conte (Scary Pockets, Pomplamoose, CEO of Patreon) and Ryan Lerman (Scary Pockets, John Legend, Ben Folds) are joined by musician friends to help break down whats going on in their favorite music. They dish about production, harmony, composition, theory, vocal performance and everything in between.
New episodes every week!"
UCPSu8IosaYxsVx5TOGFtjCg,Dirty Loops,Music & Musicians,scored,8,0,8,"Official YouTube Dirty Loops Band Page

Check out our shows & other stuff at www.dirty-loops.com"
