channelId,channelTitle,label,shortDesc,confidence,knowledge_source,evidence,shortlist_count
"UCUnFheTbVpASikm0YPb8pSw","Learn Organic Gardening at GrowingYourGreens","Home & Garden","Growing Your Greens is one of the most watched gardening show on youtube. It's a fun and enlightening show on how to grow food at your home and beyond. John provides you with tips and tricks as well as shares his experiences growing food at","0.95","text_clues","The channel focuses on gardening, growing food, and sustainable practices, which aligns closely with","4"
"UCJgZJZZbnLFPr5GJdCuIwpA","Legal AF","Politics & World News","Welcome to the Legal AF channel where, as part of the MeidasTouch Network, we curate breaking news stories combined with in-depth analysis and interviews, and package it in an informative yet entertaining way to allow our audience to make s","0.9","text_clues","The channel focuses on breaking news stories and in-depth analysis related to legal matters, which o","6"
"UCpa-Zb0ZcQjTCPP1Dx_1M8Q","LegalEagle","Education","Do you want to know how our legal system works? You’ve come to the right place. LegalEagle is all about giving you an insider’s view to the legal system. Have some fun and learn to think like a lawyer. I get asked a lot about whether being ","0.9","text_clues","The channel focuses on explaining the legal system and educating viewers about law, making it primar","4"
"UCReiNw77Lw8Es5VMNekirrw","Leggari Products","Home & Garden","Leggari is a coating based channel (metallic epoxy & concrete overlay) that will show you how you can use our products as amazing DIY projects to transform your existing surfaces! You can renovate things like kitchen, bathrooms, basements, ","0.9","text_clues","The channel focuses on DIY projects for home renovation using coating products, which aligns with ho","7"
"UCD5ZsXiIFlrWrbOCM6rEDKQ","Leonid & Friends","How-To & Skills Tutorials","Leonid & Friends - best tribute to Chicago, Earth Wind & Fire, Tower of Power, Steely Dan and more!","0.7","text_clues","The channel focuses on music tributes, which may involve tutorials or performances related to music ","2"
"UCq6TJZjUFp877PkgeJkETew","Lester Picker","Photography","My Youtube channel is designed with thoughtful, passionate photographers in mind. With more than 50 years experience in photography, and numerous teaching awards, my goal is to help you excel. Included here are tips and techniques to help y","0.95","text_clues","The channel focuses on photography tips, techniques, and discussions, indicating a strong emphasis o","7"
"UCJXz-QU2_KU7pSuWr12XTHA","Levi Allen","Travel","Adventure films from Levi Allen! Want to work together? Get int touch at http://LeviAllen.com/contact Want to learn filmmaking from me? Check out http://AdventureFilmAcademy.com Check out our swag at http://leftcoast.co","0.9","text_clues","The channel focuses on adventure films, which typically involve travel experiences and exploration.","3"
"UCSHZKyawb77ixDdsGog4iWA","Lex Fridman","Unclassified (sparse)","Lex Fridman Podcast and other videos.","0","text_clues","sparse_title_and_description","0"
"UC74ssco0gFbhNpXHJyYcYEQ","Lexington Lab Band ®️","Music — music performance, lessons, production.","Here you will find a collaboration of central Kentucky musicians tackling some of the most iconic artists of the last 50 years. Our goal is to honor these great songwriters and players with our interpretation of their best tunes.","0.95","text_clues","The channel focuses on a collaboration of musicians performing iconic songs, which aligns with music","2"
"UCui4jxDaMb53Gdh-AZUTPAg","Liam Ottley","Business — entrepreneurship, marketing, and business strategies.","I’m an AI entrepreneur from New Zealand. In 2023 I created the 'AI Automation Agency' or 'AAA' model based on my learnings at my own agency Morningside AI. On this channel I share my learnings from running my own AI Automation Agency, AI Sa","0.9","text_clues","The channel focuses on sharing learnings from running an AI Automation Agency and helping others sta","5"
"UCX1RcjoZnq4UHSrj0Vc03Bg","LIFT-OFF","Travel","About LiftOff 🎥 Videos about Space exploration, Space X, Planets and more 🔔 Subscribe for more on Space 📝 Written, voiced and produced by LiftOff 💼 Business Inquiries, Copyright or Contact • For partnership inquiries, please email us at","0.8","text_clues","The channel focuses on space exploration and planets, which aligns with travel to different celestia","4"
"UCKHO2e2sy2wqu1Ch8j7zfrA","Lisa  Life and Style","Lifestyle","My name is Lisa & I am the force behind the influential beauty & fashion page previously LisaSz09. Founded in 2008 as an outlet for my passion for products, LisaSz09 quickly became a place to help others find their Style & Confidence in the","0.9","text_clues","The channel focuses on beauty, fashion, and helping women over 40 find style and confidence, which a","4"
"UCItFLm69UtzH5FYCnHJfAHg","LITTLE BIG BEAT STUDIOS","Business","LITTLE BIG BEAT STUDIOS offers high-end mixing and mastering plus filming and marketing services to artists, labels and brands of all sizes. If you're planning on recording an album (CD or vinyl) or shooting a video, just get in touch with ","0.9","text_clues","The channel offers services related to mixing, mastering, filming, and marketing, which are all aspe","5"
"UCZ2wHrgU2nr0CoO0KNSDV5g","Live Nation","News","We bring artists and fans together around the 🌎 through the power of live events 🎤 🎸🎶 Find upcoming tours near you at LiveNation.com","0.7","text_clues","The channel focuses on live events and bringing artists and fans together, which aligns with current","2"
"UC1nJElGcVcTpeZJVyxEbzJw","Live Storms Media","Weather","The Live Storms Media Company sells video of the best storm footage in the United States. Our video can be seen on large networks as well as local affiliates. CNN, TWC, FOX, ABC, Bloomberg, and USA Today have all featured pieces from us. Fo","0.9","text_clues","The channel focuses on storm footage and extreme weather, which aligns closely with weather-related ","6"
"UC-6LDZDGRvS8XH9O8An4kEg","Live Your Message with Marisa Murgatroyd","Business","Hi, I'm Marisa Murgatroyd. Welcome to my channel! I’ve coached and supported tens of thousands of people -- from side hustlers to 7-figure empires -- on how to grow their online businesses, and I'm widely considered one of the top online co","0.9","text_clues","The channel focuses on coaching individuals on growing their online businesses and is associated wit","5"
"UCOwiQHSjCZdLfurAAnh7v7w","LLTArchived2","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UCBeWUqDIm65lB9w9MuDAWrA","Locometric","Unclassified (sparse)","","0","text_clues","sparse_title_and_description","0"
"UC-RA5BzE_BnZhf5iVdNF1hA","loopop","Music","Loopop is all about in-depth electronic music & synth ideas tips, tricks and reviews!","0.9","text_clues","The channel focuses on electronic music and synth ideas, which aligns closely with music production ","3"
"UCG2Any5yo0Lgiwf3o_GiF-A","Los Lonely Boys","Unclassified (sparse)","Welcome to the Official YouTube Channel of Los Lonely Boys!","0","text_clues","sparse_title_and_description","0"
"UC3TqK2sSktlk7CmXGpw7_Cg","Low End University","Music","Low End University was founded by Mark Michell, an internationally-touring and recording bassist known for his work with Scale the Summit, Tony MacAlpine, Tetrafusion, and Watermox. His most-recent albums were released to Billboard-charting","0.9","text_clues","The channel focuses on bass guitar instruction, performance, and has a strong emphasis on music educ","6"
"UC6biysICWOJ-C3P4Tyeggzg","Low Level","Unclassified (sparse)","Videos about cyber security + software security | New videos every week","0","text_clues","sparse_title_and_description","0"
"UCM05jgFNwoeXvWfO9GuExzA","Luke Beasley","Comedy","The Luke Beasley Show is a political humor and commentary program! Videos posted daily. Want to support what we do and gain access to the daily Main Show + Bonus Show? Become a member by clicking the join button!","0.9","text_clues","The channel focuses on political humor and commentary, indicating a strong comedic element.","5"
"UCZrvodIV5I4meIJl8P2NF6A","Luke Million","Unclassified (sparse)","Luke Million a.k.a. The Synth Lord","0","text_clues","sparse_title_and_description","0"
"UCMLtBahI5DMrt0NPvDSoIRQ","Machine Learning Street Talk","Science","MLST is the top technical AI podcast on Spotify. Subscribe now! Welcome! We bring you the latest in advanced AI research, from the best AI experts in the world. Our approach is unrivalled in terms of scope and rigour – we believe in diversi","0.9","text_clues","The channel focuses on advanced AI research and covers a wide range of scientific topics including c","9"
"UClI2TvzZX2IkZ_usZV8QOvA","Mack Avenue","Music","The official YouTube channel for Mack Avenue Music Group, a family of labels including Mack Avenue Records, Artistry Music, Rendezvous Music, MaxJazz, Brother Mister Productions and Strata-East Records. Mack Avenue Music Group is a Detroit-","0.95","text_clues","The channel is dedicated to a music label and focuses on jazz music, showcasing artists and preservi","3"
"UCqmjz2x7NffJRMg4mmeDTvg","magicplan","Technology — software, hardware, AI, computing, and devices.","magicplan is the app every contractor loves. Instantly create and share floor plans, field reports, and estimates with one easy-to-use application. magicplan offers a better way to get work done while in the field. magicplan is renowned wor","0.9","text_clues","The channel focuses on an app that helps contractors create floor plans and reports, which falls und","7"
"UCcNrmSXswsMJzuaSQknziTw","Make Money Matt","Finance","My name's Matt Par and on this Make Money Matt channel I share strategies on how to grow on YouTube and build a digital career. If you're looking for legitimate ways to work from home, make sure to subscribe!","0.9","text_clues","The channel focuses on strategies to make money and build a digital career, which aligns with person","4"
"UCmRE4gvdeDkwf1oJrsabWWQ","MAKE. ART. NOW.","Photography","Follow your dreams with calculated abandon. WHAT'S IN MY CAMERA KIT? https://makeartnow.com/mykit IG https://www.instagram.com/make.art.now https://twitter.com/makeartlater https://www.MAKEARTNOW.COM","0.9","text_clues","The channel's title and description suggest a focus on creative expression, and the mention of a cam","3"
"UCZiGGE0e0DctISlShAILbjQ","Marcin","Music","Marcin's official channel. Website: https://marcinofficial.com Instagram: https://www.instagram.com/marcin.music TikTok: https://www.tiktok.com/@marcin.music Facebook: https://www.facebook.com/marcinguitar Management: management@marcinoffic","0.9","text_clues","The channel is associated with music through its title and social media links, indicating a focus on","2"
"UCknsp0YMH7BwVes8_bwWpnw","Mark Harrison","How-To & Skills Tutorials","Welcome to my channel! When browsing my channel, I hope you'll be motivated to experience the world, try new things, and challenge yourself. Enjoy and consider subscribing!","0.7","text_clues","The description encourages viewers to experience the world and try new things, suggesting a focus on","2"
