id,title,description,umbrella,subcluster,assigned_via,sim,videoCount
UC2D2CMWXMOVWx7giW1n3LIg,Andrew Huberman,"The Huberman Lab podcast is hosted by Andrew Huberman, Ph.D., a neuroscientist and tenured professor in the department of neurobiology of ophthalmology, and by courtesy, psychiatry and behavioral sciences at Stanford School of Medicine. The podcast discusses neuroscience and science-based tools, including how our brain and its connections with the organs of our body control our perceptions, our behaviors, and our health, as well as existing and emerging tools for measuring and changing how our nervous system works.",Podcasts & Interviews,Other (Podcasts & Interviews),lexicon,0,401
UCkUaT0T03TJvafYkfATM2Ag,Daily Stoic,"Stoicism for everyday life.   For those of us who live our lives in the real world, there is one branch of philosophy created just for us: Stoicism. It’s a philosophy designed to make us more resilient, happier, more virtuous and more wise–and as a result, better people, better parents and better professionals. Stoicism has been a common thread though some of history’s great leaders...  🎧 Subscribe to the Daily Stoic Podcast - https://dailystoic.com/podcast Spotify - https://open.spotify.com/show/7fY99FB3bNyn7nEdXCoBeB?si=RJrULEz4RqmrmlmhaXB-Rw Apple - https://podcasts.apple.com/us/podcast/the…",Podcasts & Interviews,Other (Podcasts & Interviews),lexicon,0,3745
UC8YXmNHJ-JS0dd7z4Z9ChXA,Harv Video/Audio Stuff,"I make videos about video, gear, cameras, lenses, audio recording, guitars and other things that interest me.   Connect with me on Facebook http://bit.ly/2uiWqZD  Please no 'pay for views' emails - it's dishonest and you won't get a reply",Podcasts & Interviews,Other (Podcasts & Interviews),prototype,0.176,468
UCZZwD8OcPUOo1WOVad_tKWA,Idustrial Revolution,We make awesome Final Cut Pro (FCPX) Plugins and Templates. We also host some great free Final Cut Pro and Motion tutorials. Loads of free plugins to download too. Make sure you come and visit!,Podcasts & Interviews,Other (Podcasts & Interviews),lexicon,0,182
UCUSySH2YjIwsDu2Hx6DWwTA,Jesse Dollemore,"Tired of the business-as-usual approach to talking about the news & politics that shape our world? So is Jesse Dollemore! Join him as he discusses today's most impactful topics. Along with periodic guests and on-camera podcast episodes, Jesse tackles the headlines with seriousness and irreverence.  For more from Jesse, check out his podcast, I Doubt It Podcast. A breaking news and current events podcast firmly centered on social justice, incorporating thought-provoking commentary, guest interviews, and listener insights. I Doubt It Podcast can be found anywhere you get podcasts!  Subscribe to …",Podcasts & Interviews,Other (Podcasts & Interviews),lexicon,0,5044
UCSHZKyawb77ixDdsGog4iWA,Lex Fridman,Lex Fridman Podcast and other videos.,Podcasts & Interviews,Other (Podcasts & Interviews),lexicon,0,847
UCxp6k6RQ2oP6EmP0W5_J7-g,RichardTaylorTV,"Final Cut Pro, Post Production, Mobile Filmmaking, Tech,  Humor, Small Engine Yard Tools, Animal Rescue, Pop Culture email  Richard@RichardTaylor.TV",Pets & Animals,Other (Pets & Animals),prototype,0.152,1164
UC3N1BvkmnYWqa3SSthhzReA,Allan Walls Photography,"The Allan Walls Photography channel is all about helping ordinary people get the very most out of their photography. Videos cover all kinds of photography related topics, but we spend a lot of time talking about macro and close-up photography. The format varies and includes tutorials, reviews, commentary, live chat sessions, and much more. We cover a lot of ground, and the videos are often very detailed, but we also like to have fun. You really should check it out!",News & Commentary,Other (News & Commentary),lexicon,0,574
UCOWF2oK605qOVfkCy3we32g,BFBS Forces News,Welcome to Forces News!  If you enjoy our videos don’t forget to give them a like 👍 and subscribe to our YouTube channel with your notifications on! 🔔   📱 Find us on social media as ‘Forces News’.,News & Commentary,news,lexicon,0,7475
UCQANb2YPwAtK-IQJrLaaUFw,Brian Tyler Cohen,"Brian Tyler Cohen is one of the most viewed independent progressive political hosts on YouTube. Subscribe for daily breaking news clips followed by in-depth commentary; interviews with top figures (including President Biden, Kamala Harris, Bernie Sanders, AOC, Elizabeth Warren, Jamie Raskin, Pete Buttigieg, Mark Cuban, Jen Psaki, Rachel Maddow, Nancy Pelosi, and many more); weekly video podcasts for a deep-dive into the week's most important stories; legal analysis on ""The Legal Breakdown"" with Glenn Kirschner and voting rights news on ""Democracy Watch"" with Marc Elias; and livestreams of majo…",News & Commentary,news,lexicon,0,5929
UC83jt4dlz1Gjl58fzQrrKZg,CNA,"Welcome to the official CNA YouTube channel.  Based in Singapore, CNA covers global developments with an Asian perspective. Come to us not just for the latest news, but also documentaries, expert analysis and stories behind the headlines.  Our correspondents are based in major cities across Asia, including Kuala Lumpur, Jakarta, Bangkok, Tokyo, Seoul and Beijing, as well as in New York, Washington D.C. and London.  Hit the subscribe button to be notified when we upload fresh news clips and documentaries on YouTube, or bookmark cna.asia for the top headlines, insightful reads and more videos.  …",News & Commentary,news,lexicon,0,47699
UCy6Q9UCG7Wa-N7nht2BFrHA,CSI Starbase,Thanks for checking out CSI Starbase on YouTube!  CSI Starbase is the Daily Show of Starship news.  Our goal is to explore the advancements and updates happening at Starbase with extremely deep analysis. These episodes are intended to be lighthearted yet extremely informative.,News & Commentary,news,lexicon,0,58
UCknLrEdhRCp1aegoMqRaCZg,DW News,"Journalism that’s Made for Minds. Follow us for global news and analysis from the heart of Europe. DW News delivers the world's breaking news while going deep beneath the surface of what's going on. Correspondents on the ground and in the studio provide their detailed analysis and insights on issues that affect our viewers.   Deutsche Welle is Germany’s international broadcaster, producing content in 30 languages. We independently report social, political and economic developments in Germany and Europe, incorporating both German and other perspectives. DW hopes to promote understanding between…",News & Commentary,news,lexicon,0,42368
UC_Se32jLBjnOuftl1u3zfLw,Fluctus,"Fluctus is a website and YouTube channel dedicated to sea geeks. Whenever you are curious or an incorrigible lover of this mysterious world, our videos are made for you !  We publish 3 videos a week on our Youtube channel and many more articles on our website.  Feel free to subscribe to not miss any of our updates and visit our website to discover additional content.  Don’t forget to follow us on our social media and our website:  https://www.facebook.com/TheFluctusOfficial (This is the only official Fluctus Facebook page, please report us Facebook pages that usurp our content as soon as you n…",News & Commentary,Other (News & Commentary),lexicon,0,1201
UCrWmonkmTk5NbvmVnc7f70w,Glenn Kirschner,"Glenn Kirschner brings analysis and insight to legal issues of the day, drawing from his 30 years as a federal prosecutor, homicide prosecutor and Army JAG. After spending more than 6 years as an on-air Legal Analyst for NBC News and MSNBC, Glenn decided to leave corporate media and be 100% independent in all his professional endeavors.  Please check out our newly launched Team Justice and Justice Matters merchandise store: shop.spreadshirt.com/glennkirschner  Please consider supporting our content on https://www.patreon.com/glennkirschner.  Follow me on   Patreon: https://patreon.com/glennkir…",News & Commentary,news,lexicon,0,2099
UCFQgi22Ht00CpaOQLtvZx2A,ITV News,"ITV News has been providing trusted and impartial news for more than 60 years. On our YouTube channel you'll find the best of our journalism from the UK and around the world.   Subscribe to stay up-to-date with reports on the top news stories, explainers and analysis from our team of specialist correspondents to help you make sense of what’s happening, and watch must-see interviews and videos.",News & Commentary,news,lexicon,0,25206
UCz8K1occVvDTYDfFo7N5EZw,Law&Crime Network,"Law & Crime is the leading multi-platform network that covers live court video, high-profile criminal trials, crazy crime, celebrity justice, and smart legal analysis. Created by TV’s top legal commentator and attorney, Dan Abrams, Law & Crime brings common sense written and video analysis to the often confusing and always intriguing world of the law. The network's team of journalists and lawyers provide real-time news updates along with live courtroom coverage of the most fascinating trials and legal stories. Watch the courtroom drama unfold live by tuning in at 9am ET each morning M-F.   For…",News & Commentary,news,lexicon,0,29755
UCJgZJZZbnLFPr5GJdCuIwpA,Legal AF,"Welcome to the Legal AF channel where, as part of the MeidasTouch Network, we curate breaking news stories combined with in-depth analysis and interviews, and package it in an informative yet entertaining way to allow our audience to make sense of it all. The Legal AF channel is led by its executive producer, Michael Popok, co-founder of the Legal AF podcast, a renowned national trial lawyer and one of the most viewed content creators on YouTube with over 40 million views a month.",News & Commentary,news,lexicon,0,3105
UCSzRlpPbZTA6b8weTKnSHlA,Mary Trump Media,"You might know Donald Trump as the authoritarian conman wrecking the country from the Oval Office. Mary Trump just knows him as her f***ing loser uncle.   This channel is where fake news goes to die.  Mary Trump Media is an independent, female-led platform delivering the truth that corporate media won’t touch. From breaking news and live shows to political deep dives and brutal takedowns of the Trump regime, Mary brings her firsthand experience and unapologetic voice to every episode.  Smart. Sarcastic. Relentless. We don’t pull punches—and we don’t back down.  Subscribe and stay informed—beca…",News & Commentary,news,lexicon,0,1205
UC9r9HYFxEQOBXSopFS61ZWg,MeidasTouch,"The fastest growing independent news network in the world. We cover breaking news, politics, law and more. We are unapologetically pro-democracy. Because TRUTH is golden.",News & Commentary,news,lexicon,0,18421
